learner_id,date,kpi_value
L001288,11/1/2025,91.8
L000198,6/23/2025,88.75
L001144,10/4/2025,
L001123,2/13/2025,57.91
L001966,1/6/2025,54.71
L000892,12/11/2025,74.31
L001266,6/15/2025,88.84
L002615,5/18/2025,59.9
L000903,1/11/2026,86.49
L002978,1/22/2025,57.7
L002507,9/18/2025,79.52
L001615,6/16/2025,50.71
L001956,10/8/2025,90.34
L002183,11/9/2025,71.37
L001952,11/29/2025,65.76
L001073,4/20/2025,64.25
L001333,8/12/2025,57.74
L000411,5/18/2025,59.09
L000713,7/16/2025,82.24
L001908,1/13/2025,69.49
L002562,1/11/2026,76.49
L001382,11/8/2025,69.29
L000262,12/17/2025,64.8
L002024,6/2/2025,64.18
L000422,1/22/2026,81.06
L001395,1/4/2025,53.37
L002233,12/17/2025,65.8
L002610,8/8/2025,88.26
L001057,3/26/2025,56.61
L002884,10/10/2025,68.36
L000136,3/26/2025,61.88
L001008,9/5/2025,85.51
L000638,4/12/2025,68.57
L000029,1/18/2025,53.79
L000890,6/28/2025,62.24
L002897,8/24/2025,75.27
L002123,12/12/2025,78.58
L000240,5/10/2025,66.35
L000126,2/18/2025,63.05
L001309,9/3/2025,50.43
L000886,3/7/2025,63.87
L002903,5/13/2025,61.23
L000198,8/25/2025,80.72
L000180,12/11/2025,72.89
L001261,1/18/2025,65.83
L000795,3/29/2025,52.65
L000839,1/6/2026,53.29
L000863,3/8/2025,58.66
L002418,11/29/2025,51.66
L001634,7/22/2025,69.47
L000452,1/28/2026,83.76
L001602,11/20/2025,58.27
L000674,2/25/2025,63.62
L001630,3/20/2025,58.96
L002743,12/29/2025,65.71
L002816,5/15/2025,67.18
L002758,12/27/2025,49.59
L002418,1/25/2025,67.46
L002859,7/7/2025,70.89
L000873,4/19/2025,63.46
L000201,6/20/2025,64.92
L001292,3/23/2025,52.51
L000909,6/29/2025,65.16
L001177,5/12/2025,65.52
L001794,3/5/2025,64.8
L002097,8/21/2025,88.02
L000155,1/29/2026,77.85
L000634,5/5/2025,69.3
L000087,8/24/2025,63.32
L000426,1/10/2025,50.44
L000377,9/13/2025,58.17
L000008,3/1/2025,65.26
L001005,10/3/2025,62.61
L000728,9/18/2025,
L000551,6/3/2025,64.89
L000484,1/4/2025,62.47
L002487,12/4/2025,66.92
L000821,7/7/2025,52.33
L001208,11/18/2025,61.37
L002566,10/25/2025,87.05
L001933,3/9/2025,66.19
L000802,4/2/2025,60.89
L002564,1/25/2026,70.21
L002932,7/4/2025,61.01
L001141,7/27/2025,93.25
L000055,2/20/2025,65.67
L001244,2/28/2025,51.32
L001159,8/25/2025,76.43
L002256,12/14/2025,61.79
L002306,1/10/2026,75.01
L001194,11/8/2025,68.26
L000283,5/10/2025,58.87
L002420,7/3/2025,84.13
L001054,1/20/2025,51.09
L001903,6/7/2025,69.74
L002900,8/17/2025,78.68
L000208,6/12/2025,88.05
L000785,6/29/2025,76.82
L000399,7/25/2025,58.09
L001060,4/12/2025,53.19
L001723,9/30/2025,93.55
L001799,3/1/2025,59.45
L000032,1/5/2026,85.15
L000370,7/24/2025,66.87
L000860,1/4/2025,67.05
L000668,8/2/2025,63.03
L001233,1/22/2025,51.07
L000484,3/3/2025,54.02
L001341,12/26/2025,74
L001713,8/29/2025,86.19
L001619,5/14/2025,65.04
L002162,1/18/2025,67.58
L001275,4/1/2025,66.47
L002650,11/19/2025,73.1
L002369,2/1/2025,68.65
L001260,1/9/2026,92.04
L001652,11/3/2025,64.78
L002679,6/26/2025,52.62
L000877,12/9/2025,82.99
L002710,2/1/2025,55.67
L000868,1/7/2025,68.48
L001118,6/8/2025,73.5
L000262,4/27/2025,62.73
L001799,1/27/2026,65.78
L002300,8/24/2025,79.99
L002416,3/31/2025,67.39
L002200,6/7/2025,64.46
L001184,7/26/2025,83.25
L001183,1/7/2025,65.46
L000203,3/5/2025,60.68
L000168,12/23/2025,91.38
L001878,6/14/2025,50.95
L000517,6/4/2025,55.21
L000269,3/27/2025,51.55
L002746,7/25/2025,83.53
L001138,1/16/2026,52.04
L000748,11/14/2025,81.15
L000836,9/1/2025,52.19
L000078,10/14/2025,81.58
L001253,4/27/2025,70.63
L000914,8/28/2025,50.55
L000179,7/14/2025,52.42
L002746,6/1/2025,56.6
L002387,10/1/2025,78.24
L002838,3/24/2025,56.73
L002337,6/12/2025,91.55
L001705,1/20/2026,83.56
L001285,10/29/2025,80.72
L000485,4/11/2025,50.07
L001404,2/7/2025,64.54
L002636,4/11/2025,69.48
L002207,12/19/2025,76.04
L000493,1/12/2026,65.74
L000067,4/19/2025,51.82
L002205,4/8/2025,57.46
L000769,7/24/2025,77.49
L001458,5/23/2025,67.92
L002944,8/31/2025,61.46
L000221,1/4/2026,92.26
L001898,12/7/2025,52.35
L001369,5/21/2025,57.06
L000742,7/9/2025,81.85
L000039,10/25/2025,71.63
L002006,1/20/2025,68.39
L001087,2/8/2025,69.63
L001502,2/10/2025,64.8
L001407,11/17/2025,84.68
L002860,8/20/2025,67.41
L002673,4/10/2025,61.03
L002806,11/23/2025,77.55
L002361,6/21/2025,67.8
L001260,8/2/2025,81.85
L001832,4/22/2025,62.27
L002197,6/11/2025,67.66
L002607,9/18/2025,85.96
L001461,7/10/2025,80.66
L001888,1/13/2026,88.51
L001337,3/25/2025,58.33
L001365,6/30/2025,56.45
L002111,3/25/2025,60.87
L002796,9/7/2025,81.16
L000364,8/16/2025,66.7
L000341,8/18/2025,80.99
L000132,4/1/2025,52.23
L002660,2/23/2025,70.44
L001066,4/2/2025,66.12
L001204,3/4/2025,63.38
L000720,4/10/2025,53.44
L001855,9/12/2025,57.31
L001231,8/12/2025,58.43
L000260,7/8/2025,60.07
L001831,2/12/2025,67.28
L000717,4/12/2025,67.47
L000712,10/23/2025,64.11
L000179,1/31/2025,60.96
L002689,4/21/2025,64.25
L001761,3/29/2025,68.04
L000775,6/6/2025,74.07
L001603,7/26/2025,79.7
L002459,11/15/2025,67.4
L001186,6/16/2025,67.46
L001270,5/24/2025,60.65
L000526,11/7/2025,60.83
L000341,2/27/2025,52.85
L001556,7/12/2025,52.36
L000926,1/10/2026,68.4
L002145,2/2/2025,49.87
L002995,4/29/2025,52.93
L000316,7/9/2025,60.31
L000313,1/28/2026,89.87
L000746,9/13/2025,53.03
L000586,1/26/2025,62
L001291,6/6/2025,66.74
L000960,8/28/2025,77.59
L001377,3/21/2025,54.17
L000956,9/5/2025,76.64
L002146,12/10/2025,75.22
L000259,1/25/2026,77.76
L001391,10/7/2025,86.11
L000204,1/3/2025,55.64
L000313,10/28/2025,83.49
L002141,1/2/2025,65.71
L002999,1/19/2026,73.97
L002371,10/29/2025,59.57
L001106,12/18/2025,75.27
L001447,9/14/2025,76.67
L001343,3/13/2025,53.01
L002303,9/23/2025,55.06
L001423,5/27/2025,55.01
L000239,1/23/2025,57.27
L000062,5/8/2025,58.71
L001323,5/10/2025,64.98
L001050,12/30/2025,74.46
L000985,2/11/2025,68.42
L002044,5/30/2025,50.82
L001370,6/18/2025,63.33
L002092,2/23/2025,62.17
L001903,6/1/2025,61.2
L001358,11/20/2025,56.95
L002160,10/28/2025,71.3
L002926,11/26/2025,79.28
L001668,5/14/2025,66.41
L002364,6/13/2025,58.09
L000303,1/10/2025,52.86
L001169,1/15/2026,57.95
L000013,11/6/2025,73.63
L001827,1/25/2025,53.13
L002807,5/27/2025,62.1
L001795,11/26/2025,77.05
L000650,8/27/2025,91.1
L001807,1/9/2025,64.37
L000250,8/13/2025,67.9
L000713,4/29/2025,58.37
L002742,8/21/2025,55.72
L001688,9/20/2025,55.35
L001651,7/12/2025,73.12
L001116,1/19/2025,63.84
L002101,4/27/2025,53.03
L002702,8/13/2025,88.35
L001021,10/9/2025,82.34
L001255,3/29/2025,55.36
L002894,1/19/2025,52.53
L002071,12/15/2025,68.23
L001158,8/18/2025,73.05
L002673,1/10/2025,53.98
L002935,3/8/2025,67.52
L001945,3/15/2025,64.02
L000470,12/28/2025,81.29
L000697,1/22/2025,62.64
L000580,10/31/2025,81.06
L000327,3/27/2025,59.37
L001667,11/22/2025,85.46
L001641,1/26/2025,60.51
L000057,7/8/2025,57.87
L001121,1/31/2025,64.08
L000481,5/9/2025,70.15
L002468,11/17/2025,95.36
L002767,1/24/2025,52.32
L000027,9/26/2025,90.3
L000465,11/26/2025,84.46
L001865,11/23/2025,77.38
L000417,1/20/2025,61
L000124,7/10/2025,77.99
L001908,8/31/2025,91.54
L001380,2/22/2025,60.96
L000012,2/20/2025,58.51
L001491,7/2/2025,66.61
L002541,5/8/2025,60.05
L001811,12/26/2025,82.47
L002920,1/12/2026,69.89
L001067,2/1/2025,53.93
L000073,11/9/2025,73.74
L001813,8/27/2025,55.63
L000277,1/29/2025,66.13
L001636,8/9/2025,93.69
L001586,9/17/2025,86.38
L000339,7/12/2025,73.72
L000221,10/11/2025,79.87
L001203,9/18/2025,61.76
L001584,3/4/2025,54.78
L000304,4/24/2025,54.76
L002339,5/29/2025,67.62
L000774,12/30/2025,80.96
L000549,1/14/2025,58.6
L000689,5/3/2025,58.97
L001186,12/31/2025,77.72
L002683,2/2/2025,58.04
L001961,3/30/2025,54.69
L002480,3/23/2025,63.07
L000272,4/11/2025,62.41
L000921,9/16/2025,85.95
L000251,9/11/2025,79.35
L001382,3/22/2025,66.7
L000246,1/16/2025,57.46
L002887,9/6/2025,61.76
L002913,1/13/2025,58.8
L001124,1/8/2026,85.6
L001535,6/27/2025,63.13
L001861,1/28/2025,57.96
L000795,11/4/2025,75.25
L001865,10/22/2025,73.99
L002403,6/27/2025,54.53
L002885,4/22/2025,64.33
L001083,6/6/2025,61.31
L002816,10/13/2025,62.03
L002962,3/25/2025,54.73
L001822,4/2/2025,51.03
L002110,12/15/2025,87.78
L002574,3/8/2025,60.02
L002701,1/26/2026,69.45
L002380,2/28/2025,53.33
L000283,2/16/2025,60.42
L001228,11/1/2025,92.36
L000189,7/20/2025,54.97
L001374,5/7/2025,68.46
L002358,2/20/2025,52.33
L002005,10/6/2025,83.56
L001626,6/1/2025,55.73
L000216,2/13/2025,52.83
L000936,4/30/2025,53.23
L002326,1/7/2025,63.97
L002100,8/8/2025,63.78
L002854,6/16/2025,54.3
L002765,1/14/2026,57.62
L000068,3/17/2025,50.92
L000493,11/28/2025,49.47
L002219,1/5/2025,63.48
L001385,7/3/2025,84.95
L001616,8/9/2025,50.84
L001420,8/28/2025,82.65
L002481,10/26/2025,70.55
L001160,12/28/2025,78.02
L000838,8/30/2025,76.6
L002802,7/8/2025,68.12
L002655,3/15/2025,58.17
L001069,3/4/2025,66.2
L000643,7/30/2025,82.74
L000878,3/31/2025,64.41
L001217,5/29/2025,65.75
L002471,9/13/2025,82.59
L002739,7/18/2025,55.39
L002754,4/26/2025,68.5
L001867,10/1/2025,69.42
L001903,3/7/2025,68.22
L000585,10/9/2025,64.56
L001536,1/9/2026,64.11
L001759,1/11/2025,63.03
L002711,12/29/2025,49.91
L000281,7/10/2025,85.19
L002254,12/7/2025,68.48
L002578,1/2/2026,70.82
L002537,3/30/2025,65.77
L001602,3/30/2025,58.18
L001004,5/1/2025,62.44
L000898,11/12/2025,84.26
L001432,3/16/2025,51.23
L001961,11/26/2025,57.65
L000249,2/15/2025,65.13
L000059,1/28/2025,71.57
L001270,12/4/2025,53.73
L002592,3/10/2025,66.89
L001836,2/19/2025,58.24
L001231,10/27/2025,60.06
L002465,7/25/2025,61.66
L000152,9/28/2025,83.56
L000840,1/17/2026,78.18
L001214,1/7/2025,55.3
L000385,10/21/2025,84.34
L002571,7/26/2025,56.11
L000394,3/7/2025,68.53
L001346,1/25/2025,57.71
L002725,1/3/2025,65.58
L000929,1/6/2026,72.18
L001145,1/9/2025,68.96
L000444,1/16/2026,62.69
L000976,5/25/2025,54.95
L002491,12/2/2025,81.6
L000337,12/14/2025,70.77
L000562,11/18/2025,69.76
L001449,6/4/2025,49.72
L000017,3/4/2025,49.47
L002202,9/1/2025,64.81
L000596,1/13/2026,72.67
L000862,5/19/2025,61.79
L001381,12/9/2025,48.46
L001049,10/8/2025,66.96
L002263,3/18/2025,66.32
L001696,4/21/2025,51.83
L000937,4/4/2025,61.86
L001339,9/20/2025,91.2
L001121,1/26/2025,66.18
L000872,1/29/2026,50.81
L000642,10/23/2025,87.97
L000379,5/20/2025,57.02
L002239,7/15/2025,71.56
L001719,10/27/2025,84.23
L001177,3/5/2025,56.08
L002312,1/15/2026,51.98
L001610,10/19/2025,90.14
L000130,4/27/2025,63.18
L002980,2/5/2025,57.86
L001124,7/20/2025,87.98
L000462,9/27/2025,72.46
L000840,4/24/2025,64.34
L000096,2/7/2025,59.67
L002442,10/2/2025,50.44
L001556,11/2/2025,54.91
L000040,11/7/2025,79.03
L001007,5/18/2025,
L000225,1/16/2026,75.96
L001625,4/23/2025,56.73
L000524,1/11/2025,58.3
L000459,12/5/2025,76.72
L000147,10/10/2025,84.78
L002680,6/17/2025,67.91
L001631,6/17/2025,55.9
L001569,12/24/2025,
L000028,2/19/2025,52.6
L000439,1/1/2025,69.73
L001067,3/20/2025,60.14
L000065,5/10/2025,62.94
L001573,10/26/2025,65.85
L001426,7/1/2025,56.79
L002330,6/13/2025,65.8
L001627,7/21/2025,70.5
L001700,3/19/2025,60.07
L001680,4/9/2025,64.38
L000876,2/14/2025,64.18
L001009,11/10/2025,87.19
L000484,9/27/2025,70.81
L001689,1/30/2026,74.4
L001475,4/28/2025,58.28
L001339,9/3/2025,75.3
L002032,9/5/2025,57.02
L002005,1/20/2025,
L002376,9/25/2025,65.91
L001529,5/10/2025,60.18
L000534,1/30/2026,54.7
L000186,12/20/2025,62.45
L001772,9/28/2025,79.53
L002907,10/8/2025,84.98
L001631,3/12/2025,57.63
L001215,1/20/2025,64.07
L000271,9/17/2025,58.44
L001137,6/2/2025,66.82
L002352,1/14/2026,93.08
L000654,7/21/2025,69.45
L000736,4/30/2025,64.07
L002082,12/12/2025,86.78
L002494,1/3/2026,94.71
L000758,4/25/2025,51.69
L001559,1/30/2026,74.34
L001531,10/12/2025,71.03
L001152,2/24/2025,66.54
L000813,6/17/2025,63.75
L000284,7/29/2025,59.58
L002775,1/29/2026,80.19
L002647,12/26/2025,76.21
L000469,11/9/2025,79.1
L000577,7/12/2025,61.48
L001926,2/14/2025,48.95
L002632,9/25/2025,49.67
L002984,1/19/2025,60.5
L001622,1/30/2026,92
L001723,9/23/2025,80.19
L001126,11/12/2025,76
L000880,1/9/2026,73.65
L001617,8/3/2025,54.79
L002380,3/11/2025,51.7
L002869,7/28/2025,83.23
L002990,5/27/2025,67.51
L000148,12/18/2025,76.48
L001397,8/5/2025,81.69
L001383,12/19/2025,61.76
L000563,11/10/2025,78.75
L001339,9/29/2025,75.72
L002815,2/1/2026,83.49
L000529,6/9/2025,67.93
L002037,7/11/2025,58.41
L002410,1/9/2025,65.68
L000204,1/19/2025,63.16
L000835,3/30/2025,50.85
L002374,10/7/2025,79.98
L002440,3/7/2025,54.02
L000640,7/28/2025,63.75
L000741,1/10/2025,59.55
L002459,5/31/2025,61.24
L001852,5/29/2025,60.07
L000713,2/18/2025,70.26
L002719,1/23/2026,73.67
L000003,7/6/2025,58.29
L000417,9/25/2025,66.71
L001020,10/19/2025,54.81
L000751,1/25/2026,64.35
L001014,7/18/2025,66.99
L000495,12/19/2025,82.5
L001565,9/20/2025,71.3
L001064,11/26/2025,79.94
L002045,9/29/2025,50.75
L001321,9/2/2025,65.3
L002611,5/20/2025,67.9
L001920,3/1/2025,63.64
L000773,4/1/2025,67.38
L000708,9/22/2025,75.1
L001709,3/28/2025,61.15
L001050,3/30/2025,61.78
L000808,7/29/2025,62.3
L002770,7/9/2025,55.87
L002262,9/13/2025,57.63
L000115,9/22/2025,71.25
L002491,12/10/2025,87.22
L002609,3/4/2025,65.09
L000345,10/31/2025,83.69
L001955,11/22/2025,65.59
L002651,5/31/2025,69.23
L002654,1/14/2026,86.92
L000931,7/5/2025,76
L002825,5/18/2025,59.55
L002821,1/4/2026,52.07
L001148,10/15/2025,84.71
L002382,4/28/2025,62.74
L000264,10/6/2025,77.51
L000032,1/29/2026,71.42
L002718,3/17/2025,69.35
L002822,11/21/2025,75.66
L000507,8/31/2025,78.37
L001768,8/30/2025,87.67
L002131,9/7/2025,91.3
L000461,10/3/2025,80.3
L002438,10/2/2025,85.97
L001785,9/22/2025,83.98
L001000,1/20/2025,61.13
L002082,2/20/2025,70.51
L002164,6/11/2025,
L000944,7/17/2025,61.37
L000568,3/31/2025,56.57
L001433,5/25/2025,58.39
L001219,3/10/2025,66.15
L002271,5/28/2025,57.02
L000540,12/6/2025,88.93
L002909,7/6/2025,73.01
L002344,3/12/2025,61.83
L002345,2/21/2025,65.46
L001527,3/22/2025,61.83
L000368,11/11/2025,83.29
L002272,4/12/2025,52.49
L002972,7/8/2025,83.6
L002597,12/6/2025,91.26
L002673,12/3/2025,78.89
L000194,6/15/2025,80.21
L001809,10/22/2025,79.39
L000906,4/17/2025,59.99
L001152,9/18/2025,77.69
L000144,8/30/2025,79.43
L000074,1/11/2026,75.37
L002950,1/24/2026,69.41
L002345,3/3/2025,64.94
L000259,12/24/2025,72.66
L000771,1/31/2025,62.14
L000143,3/26/2025,68.64
L001493,7/8/2025,77.79
L002257,11/30/2025,79.5
L001501,10/6/2025,88.78
L001667,4/5/2025,68.1
L001659,11/5/2025,80.88
L002934,7/2/2025,76.12
L001898,7/11/2025,70.07
L001953,6/3/2025,64.33
L001687,2/2/2025,65.92
L002857,1/6/2026,82.42
L002144,2/23/2025,67.18
L002526,8/9/2025,79.39
L001813,2/18/2025,61.98
L001342,1/6/2025,59.1
L002082,5/29/2025,66.59
L000823,10/2/2025,85.92
L001779,3/17/2025,63.4
L002193,4/7/2025,61.29
L001166,5/13/2025,59.42
L001127,3/1/2025,54.33
L002858,1/4/2025,50.85
L002999,1/16/2026,
L002530,1/16/2025,64
L000404,1/1/2026,75.3
L000968,7/3/2025,61.93
L000337,8/11/2025,71.57
L000654,11/18/2025,91.02
L001414,5/22/2025,64.2
L001171,8/27/2025,60.94
L002357,4/7/2025,50.65
L001279,3/4/2025,53.27
L002539,1/4/2025,63.24
L000872,6/25/2025,66.17
L001766,4/23/2025,50.89
L001615,1/28/2025,65.82
L000197,5/27/2025,58.5
L000109,1/14/2026,83.22
L000828,7/18/2025,83.3
L000259,6/15/2025,54.32
L001405,9/22/2025,85.85
L000134,5/23/2025,50.67
L001969,7/21/2025,71.3
L002879,11/28/2025,64.86
L002274,11/28/2025,84.9
L000437,2/12/2025,51.16
L001908,4/5/2025,63.19
L002168,3/14/2025,58.11
L000569,8/6/2025,53.11
L002337,1/23/2026,78.33
L001390,3/15/2025,57.77
L001404,5/23/2025,53.53
L001267,12/14/2025,88.24
L000658,8/11/2025,85.24
L002967,4/14/2025,68.95
L002314,7/21/2025,52.58
L001244,4/27/2025,63.02
L000566,2/26/2025,64.02
L001503,9/28/2025,70.59
L001628,3/7/2025,58.57
L000045,12/30/2025,85.32
L000665,10/12/2025,59.51
L000277,4/7/2025,54.63
L001928,5/31/2025,64.49
L002957,7/27/2025,69.64
L002069,1/18/2026,54.03
L001670,10/28/2025,72.8
L000895,4/27/2025,61.62
L002588,12/23/2025,63.88
L001309,2/28/2025,51.29
L002656,10/14/2025,63.11
L002520,10/31/2025,83.87
L002016,5/18/2025,53.85
L001039,4/1/2025,57.95
L000527,11/15/2025,80.42
L000192,11/14/2025,84.46
L002254,1/12/2025,52.85
L000297,9/26/2025,76.48
L000146,11/21/2025,55.93
L002222,7/2/2025,75.25
L000962,1/31/2025,56.8
L001384,12/18/2025,57.42
L001400,4/10/2025,67.88
L000213,9/2/2025,84.56
L001237,4/19/2025,56.39
L001613,1/12/2025,69.02
L002017,11/21/2025,74.46
L000497,10/17/2025,68.33
L000270,12/25/2025,83.02
L002834,1/24/2025,66.4
L002894,9/9/2025,88.51
L001325,3/14/2025,51.66
L000619,9/25/2025,88.48
L000391,1/15/2025,58.3
L001602,12/10/2025,50.77
L000447,1/29/2025,55.53
L002696,1/28/2025,53.02
L001228,5/15/2025,52.66
L000653,1/17/2025,53.85
L002088,12/1/2025,77.77
L002078,2/9/2025,63.39
L002604,1/9/2026,69.74
L001109,5/25/2025,64.26
L002615,10/24/2025,56.38
L001397,7/19/2025,51.76
L001135,4/26/2025,55.75
L000939,7/29/2025,60.23
L000141,5/23/2025,62
L000932,5/11/2025,52.48
L000025,7/6/2025,78.43
L002894,11/22/2025,
L000917,8/13/2025,51.89
L000781,3/7/2025,68.29
L001994,5/8/2025,56.98
L001283,1/4/2025,51.7
L002403,7/3/2025,64.6
L002630,7/6/2025,75.18
L000924,12/10/2025,51.47
L001491,8/16/2025,59.4
L002530,5/27/2025,65.66
L001129,9/9/2025,80.71
L002634,11/18/2025,77
L000311,10/21/2025,80.45
L002838,10/30/2025,81.01
L001512,6/20/2025,69.54
L001211,5/16/2025,54.41
L001302,10/3/2025,77.17
L001962,9/28/2025,69.48
L000713,12/5/2025,81.25
L000998,12/6/2025,72.58
L002203,1/25/2025,52.39
L000898,5/28/2025,
L001717,12/28/2025,52.62
L000761,2/13/2025,60.19
L000462,7/27/2025,67.29
L000463,1/3/2026,87.23
L000565,7/3/2025,56.76
L001535,6/29/2025,51.6
L000910,2/25/2025,66.41
L000841,1/12/2026,54.74
L002809,6/17/2025,88.45
L000160,2/20/2025,56.66
L002729,2/9/2025,64.24
L002291,2/13/2025,59.79
L000692,5/1/2025,71.46
L001183,1/14/2026,86.16
L001866,2/21/2025,58.92
L000012,11/22/2025,71.06
L000836,1/24/2025,50.41
L002247,10/16/2025,56.27
L002116,1/2/2026,58.83
L000758,10/31/2025,69.87
L001094,1/23/2025,51.54
L001739,9/18/2025,57.38
L000012,10/28/2025,77.31
L000088,2/9/2025,62.93
L000794,6/10/2025,85.33
L000092,5/30/2025,50.3
L000978,1/28/2025,55.24
L000890,7/7/2025,61.29
L001111,6/8/2025,64.93
L002054,3/9/2025,58.22
L000636,11/21/2025,75.31
L002956,7/17/2025,74.42
L001114,5/23/2025,59.96
L001418,12/13/2025,75.56
L002729,1/21/2025,57.3
L000470,11/25/2025,85.92
L002746,3/31/2025,65.35
L000366,1/20/2025,58.46
L000231,5/8/2025,57.06
L000283,5/22/2025,66.55
L000828,7/1/2025,82.22
L001418,10/1/2025,80.36
L002210,5/8/2025,57.52
L000465,11/23/2025,83.02
L001464,1/31/2026,71.61
L001175,3/1/2025,59.59
L000780,10/2/2025,80.55
L000202,4/10/2025,49.92
L000829,12/5/2025,55.04
L001023,9/8/2025,58.43
L001723,10/25/2025,79.91
L002384,1/23/2025,52.58
L000752,4/17/2025,52.9
L000942,3/15/2025,62.61
L000013,1/23/2026,89.25
L001358,10/25/2025,49.23
L000202,1/15/2025,63.19
L001074,8/20/2025,85.91
L001070,7/14/2025,85.96
L002650,9/24/2025,81.78
L000632,8/30/2025,53.44
L001382,3/6/2025,57.79
L002836,2/1/2025,50.07
L001465,10/9/2025,66.97
L000299,9/27/2025,79.1
L002635,5/9/2025,65.7
L000544,6/8/2025,55.73
L001918,8/31/2025,80.55
L000079,3/8/2025,56.21
L000378,10/15/2025,88.78
L001029,2/1/2025,63.65
L000070,11/24/2025,80.59
L002171,5/9/2025,59.83
L001981,7/16/2025,61.07
L000211,1/8/2025,56.67
L002752,8/2/2025,66.97
L000995,4/27/2025,51.48
L000423,1/31/2026,81.22
L000124,12/5/2025,
L002777,5/12/2025,54.16
L001153,9/11/2025,94.99
L000246,12/22/2025,70.88
L002781,4/28/2025,62.23
L000947,10/13/2025,78.36
L001819,1/20/2026,78.89
L002527,2/16/2025,59.79
L002444,1/22/2026,69.26
L001450,9/11/2025,82.39
L001074,12/8/2025,79.01
L001101,10/29/2025,78.56
L000424,5/14/2025,52.22
L001647,8/16/2025,54.62
L000275,12/23/2025,50.69
L002571,12/20/2025,68.59
L002605,8/21/2025,82.54
L000739,11/23/2025,70.06
L002270,1/28/2026,89.28
L002341,3/20/2025,69.37
L002862,5/4/2025,50.17
L001780,5/5/2025,57.14
L002030,9/10/2025,65.71
L001911,12/29/2025,73.32
L002834,10/31/2025,76.4
L001490,10/6/2025,56.11
L002093,3/22/2025,65.78
L000795,11/10/2025,83.52
L000452,9/23/2025,
L002270,5/23/2025,66.78
L001431,1/26/2026,76.49
L001854,1/7/2026,66.3
L002554,1/18/2026,82.89
L001304,5/3/2025,69.5
L002095,9/22/2025,77.49
L000633,10/29/2025,76.84
L000933,10/22/2025,65.43
L002041,3/21/2025,61.02
L001874,1/21/2025,61.97
L000651,9/1/2025,82.57
L001908,1/25/2026,75.79
L002238,12/1/2025,81.47
L001690,12/18/2025,85.83
L000497,1/23/2026,58.28
L001278,10/18/2025,77.8
L002439,12/7/2025,79.88
L002208,4/17/2025,51.41
L000390,3/11/2025,70.65
L000222,4/24/2025,66.88
L002074,6/30/2025,87.96
L001503,1/31/2026,80.18
L000776,7/19/2025,77.31
L000037,11/14/2025,79.85
L002798,3/13/2025,69.46
L001669,1/2/2025,62.21
L001768,9/14/2025,91.69
L001746,7/28/2025,64.56
L000434,1/26/2026,75.51
L001811,5/11/2025,63.04
L002285,1/9/2026,52.46
L000322,10/21/2025,76.57
L002977,5/22/2025,69.42
L001578,11/13/2025,87.64
L002316,12/25/2025,84.05
L001954,11/2/2025,66.51
L000927,9/7/2025,62.6
L002344,2/3/2025,54.79
L001640,4/12/2025,65.94
L002376,5/13/2025,48.99
L001444,12/19/2025,80.65
L001844,10/31/2025,62.85
L000094,3/13/2025,57.56
L002034,8/7/2025,80.16
L001563,3/5/2025,60.35
L001363,8/23/2025,73.49
L000668,4/12/2025,55.02
L002098,8/4/2025,69.73
L002027,11/15/2025,91.31
L001147,7/9/2025,89.37
L000872,9/30/2025,60.92
L001859,1/1/2025,58.92
L002732,10/21/2025,52.98
L002992,3/6/2025,65.01
L001012,8/12/2025,80.57
L002646,11/4/2025,58.7
L001501,9/8/2025,88.19
L000910,7/14/2025,56.14
L001129,7/24/2025,78.27
L002879,5/5/2025,57.15
L002923,10/26/2025,83.13
L000062,12/17/2025,85.09
L000699,4/2/2025,59.15
L002059,9/14/2025,82.75
L000214,5/27/2025,50.35
L000119,7/13/2025,82.66
L000115,7/30/2025,91.75
L002317,12/2/2025,88.03
L002922,1/27/2026,57
L000141,12/26/2025,59.03
L000866,11/13/2025,83.79
L002702,8/2/2025,83.86
L000648,9/17/2025,81.21
L002287,8/16/2025,73.12
L000162,10/20/2025,49.98
L000965,2/9/2025,67.33
L000131,1/4/2025,67.45
L001657,1/21/2025,52.68
L002707,3/12/2025,51.55
L000630,10/13/2025,69.08
L000070,6/30/2025,56.27
L000581,11/30/2025,79.07
L000840,5/1/2025,
L002190,6/3/2025,59.96
L000617,1/1/2026,81.13
L001065,2/8/2025,62.51
L002461,3/31/2025,61.78
L000949,5/28/2025,56.31
L002678,2/18/2025,60.37
L002461,3/18/2025,70.3
L001029,12/4/2025,64.51
L001060,2/1/2025,63.33
L001135,1/27/2026,84.52
L000633,1/14/2025,57.47
L001019,5/14/2025,70.21
L001022,10/11/2025,59.7
L001473,4/29/2025,52.2
L000613,3/5/2025,69.72
L000675,2/19/2025,59.07
L002662,3/23/2025,53.29
L001501,10/2/2025,90.74
L002926,7/8/2025,48.44
L002927,11/30/2025,90.33
L002297,10/18/2025,76.85
L000451,5/21/2025,66.73
L001806,4/8/2025,62.27
L002077,8/19/2025,74.08
L000780,6/2/2025,72.85
L002892,10/4/2025,91.38
L001612,5/24/2025,67.67
L001609,3/19/2025,50.61
L001828,12/2/2025,84.52
L000565,11/16/2025,57.69
L000552,4/10/2025,65.57
L000363,10/23/2025,66.94
L002393,3/7/2025,58.23
L002075,9/5/2025,86.06
L002763,1/20/2025,63.68
